tf_name	target_name	start_position	end_position	direction	binding_score	p_value	binding_sites
abd-A	l(2)35Di	15751028	15751328	(-)	1246.78	0.000117	15751273:1246.78:0.000117
abd-A	CG15073	14593231	14593531	(+)	941.22	0.000600	14593335:941.22:0.000600
abd-A	CG4480	14871972	14872272	(-)	864.83	0.000795	14872129:864.83:0.000795
abd-A	CG1218	1617350	1617650	(+)	953.95	0.000404	1617627:953.95:0.000404 1617472:941.22:0.000600 1617461:852.10:0.000987
abd-A	beta'COP	13378651	13378951	(+)	1157.66	0.000213	13378738:1157.66:0.000213 13378789:953.95:0.000404 13378777:941.22:0.000600 13378806:941.22:0.000600
abd-A	CG17565	12258469	12258769	(+)	953.95	0.000404	12258568:953.95:0.000404
abd-A	CG3678	12817550	12817850	(-)	1157.66	0.000213	12817812:1157.66:0.000213
abd-A	rdgA	8800850	8801150	(+)	1157.66	0.000213	8800954:1157.66:0.000213
abd-A	gro	21868112	21868412	(+)	953.95	0.000404	21868325:953.95:0.000404
abd-A	CG32192	18033166	18033466	(+)	1246.78	0.000117	18033299:1246.78:0.000117 18033397:941.22:0.000600 18033286:864.83:0.000795
abd-A	RpS14a	7827524	7827824	(+)	1246.78	0.000117	7827585:1246.78:0.000117
abd-A	CG9109	6034373	6034673	(-)	852.10	0.000987	6034567:852.10:0.000987
abd-A	CG14377	9223306	9223606	(+)	1030.34	0.000308	9223478:1030.34:0.000308
abd-A	CG16959	15118371	15118671	(-)	1157.66	0.000213	15118653:1157.66:0.000213
abd-A	CG33658	20666835	20667135	(-)	953.95	0.000404	20667054:953.95:0.000404
abd-A	CG12869	10479256	10479556	(+)	1246.78	0.000117	10479507:1246.78:0.000117
abd-A	CG18223	18913369	18913669	(-)	941.22	0.000600	18913640:941.22:0.000600
abd-A	CG10799	9145140	9145440	(+)	953.95	0.000404	9145158:953.95:0.000404
abd-A	CG15765	5712834	5713134	(+)	1157.66	0.000213	5712998:1157.66:0.000213
abd-A	Sec13	19182034	19182334	(+)	864.83	0.000795	19182140:864.83:0.000795
abd-A	CG30088	11578367	11578667	(+)	1157.66	0.000213	11578602:1157.66:0.000213 11578429:864.83:0.000795 11578581:852.10:0.000987
abd-A	CG5001	1185506	1185806	(+)	1246.78	0.000117	1185649:1246.78:0.000117 1185578:953.95:0.000404
abd-A	CG31033	25660773	25661073	(-)	941.22	0.000600	25660937:941.22:0.000600
abd-A	CG42716	16026627	16026927	(+)	1157.66	0.000213	16026725:1157.66:0.000213
abd-A	mRpS7	10386411	10386711	(+)	1246.78	0.000117	10386427:1246.78:0.000117 10386484:1246.78:0.000117
abd-A	CG34307	7723053	7723353	(+)	864.83	0.000795	7723109:864.83:0.000795
abd-A	GstE9	14296302	14296602	(+)	1030.34	0.000308	14296436:1030.34:0.000308
abd-A	CG2225	21677480	21677780	(-)	852.10	0.000987	21677538:852.10:0.000987
abd-A	CG6750	10732373	10732673	(-)	1246.78	0.000117	10732531:1246.78:0.000117 10732502:953.95:0.000404
abd-A	CG15144	17529072	17529372	(-)	941.22	0.000600	17529326:941.22:0.000600
abd-A	CG42672	17182906	17183206	(+)	1246.78	0.000117	17183050:1246.78:0.000117 17183037:941.22:0.000600
abd-A	Aats-ile	22281514	22281814	(+)	1157.66	0.000213	22281757:1157.66:0.000213 22281631:941.22:0.000600
abd-A	CG13171	8101264	8101564	(+)	864.83	0.000795	8101453:864.83:0.000795 8101440:852.10:0.000987
abd-A	Cpr76Bb	19512498	19512798	(+)	1246.78	0.000117	19512511:1246.78:0.000117 19512531:953.95:0.000404
abd-A	TTLL3A	6740138	6740438	(-)	852.10	0.000987	6740248:852.10:0.000987
abd-A	CG2291	4148918	4149218	(-)	953.95	0.000404	4149014:953.95:0.000404 4149161:864.83:0.000795
abd-A	Con	4976126	4976426	(-)	941.22	0.000600	4976168:941.22:0.000600
abd-A	l(3)04053	22734438	22734738	(-)	1157.66	0.000213	22734638:1157.66:0.000213 22734663:864.83:0.000795
abd-A	CG3781	6154951	6155251	(+)	941.22	0.000600	6155023:941.22:0.000600
abd-A	CG31728	13251258	13251558	(+)	864.83	0.000795	13251359:864.83:0.000795 13251454:864.83:0.000795
abd-A	CG33777	4555186	4555486	(-)	852.10	0.000987	4555266:852.10:0.000987
abd-A	msta	2107792	2108092	(-)	1030.34	0.000308	2107928:1030.34:0.000308
abd-A	inv	7361719	7362019	(+)	1246.78	0.000117	7361915:1246.78:0.000117
abd-A	app	12258796	12259096	(-)	1246.78	0.000117	12258878:1246.78:0.000117
abd-A	CG4676	9123234	9123534	(+)	852.10	0.000987	9123253:852.10:0.000987
abd-A	janA	25865188	25865488	(-)	864.83	0.000795	25865358:864.83:0.000795
abd-A	CG6610	6068385	6068685	(+)	1246.78	0.000117	6068522:1246.78:0.000117 6068551:1246.78:0.000117 6068499:1157.66:0.000213
abd-A	CG18672	27085718	27086018	(+)	941.22	0.000600	27085783:941.22:0.000600
abd-A	CG15024	4463773	4464073	(-)	953.95	0.000404	4463888:953.95:0.000404
abd-A	CG15353	2007143	2007443	(-)	852.10	0.000987	2007160:852.10:0.000987
abd-A	CG43070	14751150	14751450	(+)	864.83	0.000795	14751326:864.83:0.000795
abd-A	CG3740	1563280	1563580	(-)	941.22	0.000600	1563481:941.22:0.000600
abd-A	gudu	7388257	7388557	(+)	941.22	0.000600	7388435:941.22:0.000600
abd-A	CG5964	11786333	11786633	(-)	953.95	0.000404	11786538:953.95:0.000404 11786568:941.22:0.000600 11786443:852.10:0.000987
abd-A	CG42729	15520566	15520866	(-)	1246.78	0.000117	15520756:1246.78:0.000117
abd-A	CG34355	19646063	19646363	(+)	953.95	0.000404	19646158:953.95:0.000404
abd-A	fu12	8451040	8451340	(-)	852.10	0.000987	8451061:852.10:0.000987
abd-A	CG11779	14985550	14985850	(-)	941.22	0.000600	14985673:941.22:0.000600
abd-A	CG11127	3350758	3351058	(+)	953.95	0.000404	3351052:953.95:0.000404
abd-A	CG3608	20498975	20499275	(+)	941.22	0.000600	20499045:941.22:0.000600
abd-A	Cyp4d8	7489229	7489529	(-)	941.22	0.000600	7489463:941.22:0.000600
abd-A	Nup133	18516078	18516378	(+)	1246.78	0.000117	18516168:1246.78:0.000117 18516134:864.83:0.000795
abd-A	CG4788	11178781	11179081	(+)	1246.78	0.000117	11178818:1246.78:0.000117
abd-A	CG7185	8308552	8308852	(-)	1246.78	0.000117	8308739:1246.78:0.000117 8308694:1157.66:0.000213 8308725:1157.66:0.000213 8308769:941.22:0.000600
abd-A	bc10	5558080	5558380	(+)	941.22	0.000600	5558148:941.22:0.000600 5558177:941.22:0.000600 5558212:941.22:0.000600
abd-A	Obp19d	20290389	20290689	(+)	1246.78	0.000117	20290677:1246.78:0.000117
abd-A	CG32462	22846562	22846862	(-)	864.83	0.000795	22846719:864.83:0.000795
abd-A	CG33454	15139121	15139421	(-)	1246.78	0.000117	15139280:1246.78:0.000117 15139242:864.83:0.000795
abd-A	CG34454	232300	232600	(-)	941.22	0.000600	232548:941.22:0.000600 232423:852.10:0.000987
abd-A	axo	4681408	4681708	(-)	1246.78	0.000117	4681616:1246.78:0.000117
abd-A	CG11377	102129	102429	(+)	1246.78	0.000117	102402:1246.78:0.000117 102213:953.95:0.000404
abd-A	CG7357	13634894	13635194	(-)	953.95	0.000404	13635056:953.95:0.000404
abd-A	Hf	19967635	19967935	(-)	941.22	0.000600	19967753:941.22:0.000600 19967817:864.83:0.000795
abd-A	atms	575506	575806	(+)	941.22	0.000600	575573:941.22:0.000600
abd-A	Galt	6667983	6668283	(-)	1030.34	0.000308	6668173:1030.34:0.000308
abd-A	CG42671	11208628	11208928	(+)	941.22	0.000600	11208733:941.22:0.000600
abd-A	CG4580	16487897	16488197	(+)	941.22	0.000600	16487925:941.22:0.000600
abd-A	Vha14-2	1948063	1948363	(+)	941.22	0.000600	1948186:941.22:0.000600
abd-A	TSG101	16835143	16835443	(+)	953.95	0.000404	16835351:953.95:0.000404
abd-A	CG5347	14670556	14670856	(+)	1246.78	0.000117	14670634:1246.78:0.000117 14670649:864.83:0.000795
abd-A	Cyp303a1	16293932	16294232	(+)	941.22	0.000600	16294020:941.22:0.000600 16294056:864.83:0.000795
abd-A	insv	2576628	2576928	(-)	864.83	0.000795	2576917:864.83:0.000795
abd-A	Sobp	7727280	7727580	(-)	1246.78	0.000117	7727425:1246.78:0.000117
abd-A	CG12125	8331803	8332103	(-)	953.95	0.000404	8331826:953.95:0.000404 8332093:864.83:0.000795
abd-A	CG34229	7728862	7729162	(+)	1030.34	0.000308	7729120:1030.34:0.000308 7728970:941.22:0.000600
abd-A	CG2680	2601410	2601710	(-)	941.22	0.000600	2601580:941.22:0.000600
abd-A	Synj	17967430	17967730	(+)	864.83	0.000795	17967608:864.83:0.000795
abd-A	CG12869	10478457	10478757	(+)	864.83	0.000795	10478567:864.83:0.000795
abd-A	CG14932	11789668	11789968	(+)	1246.78	0.000117	11789858:1246.78:0.000117
abd-A	CG5676	10255841	10256141	(-)	941.22	0.000600	10256046:941.22:0.000600 10256061:864.83:0.000795
abd-A	Trax	11187163	11187463	(+)	1246.78	0.000117	11187317:1246.78:0.000117
abd-A	Trp1	10009130	10009430	(+)	941.22	0.000600	10009167:941.22:0.000600
abd-A	LSm3	19821733	19822033	(+)	864.83	0.000795	19821854:864.83:0.000795
abd-A	qua	17497158	17497458	(-)	1246.78	0.000117	17497411:1246.78:0.000117
abd-A	Cyp28c1	11733390	11733690	(+)	852.10	0.000987	11733420:852.10:0.000987
abd-A	CG32264	3759106	3759406	(-)	864.83	0.000795	3759299:864.83:0.000795
abd-A	CG1868	5471737	5472037	(-)	1030.34	0.000308	5471815:1030.34:0.000308 5471959:852.10:0.000987
abd-A	Xbp1	17030803	17031103	(+)	941.22	0.000600	17030939:941.22:0.000600
abd-A	CG3191	2145842	2146142	(-)	864.83	0.000795	2146115:864.83:0.000795
abd-A	ytr	19738546	19738846	(-)	1246.78	0.000117	19738757:1246.78:0.000117 19738834:864.83:0.000795
abd-A	CG12213	7793363	7793663	(-)	1246.78	0.000117	7793514:1246.78:0.000117
abd-A	tim	3508069	3508369	(-)	1246.78	0.000117	3508318:1246.78:0.000117
abd-A	Clbn	20952973	20953273	(+)	941.22	0.000600	20953186:941.22:0.000600
abd-A	DMAP1	16531286	16531586	(+)	1246.78	0.000117	16531405:1246.78:0.000117 16531417:1246.78:0.000117 16531488:941.22:0.000600
abd-A	HIP-R	3683751	3684051	(+)	953.95	0.000404	3683876:953.95:0.000404 3684045:852.10:0.000987
abd-A	CG14757	4061068	4061368	(-)	1246.78	0.000117	4061203:1246.78:0.000117 4061174:941.22:0.000600 4061309:864.83:0.000795
abd-A	GstD9	8193236	8193536	(-)	941.22	0.000600	8193331:941.22:0.000600
abd-A	CG13449	15605878	15606178	(-)	1157.66	0.000213	15606152:1157.66:0.000213 15606116:941.22:0.000600
abd-A	Samuel	11056550	11056850	(-)	941.22	0.000600	11056591:941.22:0.000600
abd-A	kappaTry	7226188	7226488	(-)	864.83	0.000795	7226293:864.83:0.000795
abd-A	yip3	19132872	19133172	(-)	1246.78	0.000117	19133104:1246.78:0.000117 19133129:1030.34:0.000308
abd-A	CG42724	2193861	2194161	(-)	864.83	0.000795	2194075:864.83:0.000795
abd-A	CG12521	11840853	11841153	(-)	852.10	0.000987	11840913:852.10:0.000987
abd-A	Exo84	21877929	21878229	(-)	1246.78	0.000117	21878138:1246.78:0.000117
abd-A	CG12831	2961607	2961907	(-)	1157.66	0.000213	2961848:1157.66:0.000213 2961688:953.95:0.000404
abd-A	CG15449	20911582	20911882	(-)	1246.78	0.000117	20911692:1246.78:0.000117
abd-A	SIP3	4855111	4855411	(-)	941.22	0.000600	4855117:941.22:0.000600
abd-A	CG1513	5773923	5774223	(-)	941.22	0.000600	5774117:941.22:0.000600
abd-A	CG32523	21088654	21088954	(+)	941.22	0.000600	21088825:941.22:0.000600
abd-A	CG33116	19533228	19533528	(+)	953.95	0.000404	19533343:953.95:0.000404
abd-A	CG11975	4818724	4819024	(+)	1030.34	0.000308	4818755:1030.34:0.000308
abd-A	CG40191	390522	390822	(+)	864.83	0.000795	390582:864.83:0.000795 390702:852.10:0.000987
abd-A	CG3448	9444622	9444922	(-)	1030.34	0.000308	9444849:1030.34:0.000308 9444905:941.22:0.000600
abd-A	CG40160	1568239	1568539	(+)	953.95	0.000404	1568306:953.95:0.000404
abd-A	CycB	18694403	18694703	(-)	941.22	0.000600	18694552:941.22:0.000600
abd-A	eIF-4E	9395187	9395487	(-)	1246.78	0.000117	9395470:1246.78:0.000117
abd-A	Ugt37b1	6224797	6225097	(+)	1030.34	0.000308	6225032:1030.34:0.000308 6225040:941.22:0.000600
abd-A	tara	12051122	12051422	(+)	852.10	0.000987	12051313:852.10:0.000987
abd-A	sd	15699289	15699589	(+)	864.83	0.000795	15699564:864.83:0.000795
abd-A	Der-2	12309895	12310195	(-)	852.10	0.000987	12309908:852.10:0.000987
abd-A	smp-30	10576918	10577218	(-)	953.95	0.000404	10577120:953.95:0.000404
abd-A	CG8607	7312917	7313217	(+)	852.10	0.000987	7313005:852.10:0.000987
abd-A	CG43402	1442475	1442775	(+)	864.83	0.000795	1442632:864.83:0.000795
abd-A	Letm1	20402793	20403093	(-)	953.95	0.000404	20402858:953.95:0.000404
abd-A	CG5191	16386336	16386636	(+)	953.95	0.000404	16386603:953.95:0.000404 16386401:864.83:0.000795
abd-A	CG14229	19589233	19589533	(-)	864.83	0.000795	19589412:864.83:0.000795
abd-A	CG33710	19945840	19946140	(-)	941.22	0.000600	19945897:941.22:0.000600 19946105:941.22:0.000600
abd-A	CG6950	7647749	7648049	(-)	852.10	0.000987	7648011:852.10:0.000987
abd-A	CG17687	13342014	13342314	(+)	941.22	0.000600	13342061:941.22:0.000600
abd-A	CG8839	8232072	8232372	(-)	941.22	0.000600	8232315:941.22:0.000600
abd-A	CG5404	11530147	11530447	(+)	941.22	0.000600	11530234:941.22:0.000600
abd-A	Vps29	1150515	1150815	(+)	852.10	0.000987	1150801:852.10:0.000987
abd-A	Odc1	3892078	3892378	(+)	1030.34	0.000308	3892181:1030.34:0.000308
abd-A	CG42342	12328241	12328541	(+)	864.83	0.000795	12328255:864.83:0.000795
abd-A	CG7849	1964164	1964464	(+)	852.10	0.000987	1964205:852.10:0.000987
abd-A	CG7772	17801244	17801544	(-)	1157.66	0.000213	17801491:1157.66:0.000213 17801339:953.95:0.000404 17801275:864.83:0.000795
abd-A	CG31279	12256276	12256576	(+)	941.22	0.000600	12256417:941.22:0.000600
abd-A	CG5645	12129756	12130056	(-)	864.83	0.000795	12129970:864.83:0.000795
abd-A	CG42562	13573068	13573368	(+)	1157.66	0.000213	13573239:1157.66:0.000213 13573078:953.95:0.000404
abd-A	l(1)G0136	15628052	15628352	(+)	1157.66	0.000213	15628173:1157.66:0.000213
abd-A	sage	5089814	5090114	(-)	1246.78	0.000117	5090048:1246.78:0.000117
abd-A	RpL35	5566183	5566483	(+)	1157.66	0.000213	5566419:1157.66:0.000213 5566225:864.83:0.000795
abd-A	AdSS	16656252	16656552	(-)	1246.78	0.000117	16656456:1246.78:0.000117
abd-A	Obp56i	15751971	15752271	(+)	864.83	0.000795	15752265:864.83:0.000795
abd-A	CG14464	716500	716800	(+)	1246.78	0.000117	716511:1246.78:0.000117
abd-A	RpS5a	17042247	17042547	(-)	1157.66	0.000213	17042541:1157.66:0.000213
abd-A	Gpo-1	11749475	11749775	(-)	1030.34	0.000308	11749638:1030.34:0.000308
abd-A	CG42266	16340318	16340618	(-)	1157.66	0.000213	16340355:1157.66:0.000213
abd-A	CG14135	11684496	11684796	(+)	1157.66	0.000213	11684601:1157.66:0.000213
abd-A	Vinc	2116331	2116631	(-)	1246.78	0.000117	2116526:1246.78:0.000117
abd-A	ARY	40803	41103	(+)	953.95	0.000404	40862:953.95:0.000404 40900:941.22:0.000600
abd-A	CG9005	7528396	7528696	(-)	953.95	0.000404	7528562:953.95:0.000404
abd-A	Ir56a	14983629	14983929	(-)	852.10	0.000987	14983845:852.10:0.000987
abd-A	CG9507	6381015	6381315	(+)	1246.78	0.000117	6381109:1246.78:0.000117
abd-A	CG14434	6746621	6746921	(-)	1157.66	0.000213	6746809:1157.66:0.000213
abd-A	Sfp93F	17561968	17562268	(-)	852.10	0.000987	17562207:852.10:0.000987
abd-A	CG34408	10113892	10114192	(+)	864.83	0.000795	10113987:864.83:0.000795
abd-A	CG15706	12117857	12118157	(-)	864.83	0.000795	12118062:864.83:0.000795
abd-A	CG17574	8749453	8749753	(-)	1246.78	0.000117	8749715:1246.78:0.000117 8749707:941.22:0.000600
abd-A	Past1	8523302	8523602	(+)	1246.78	0.000117	8523470:1246.78:0.000117
abd-A	CG13842	18532950	18533250	(-)	1246.78	0.000117	18533012:1246.78:0.000117
abd-A	CG43055	4410904	4411204	(+)	941.22	0.000600	4410942:941.22:0.000600
abd-A	CG34225	7132660	7132960	(+)	864.83	0.000795	7132871:864.83:0.000795
abd-A	RhoGEF3	300319	300619	(+)	953.95	0.000404	300348:953.95:0.000404 300613:941.22:0.000600
abd-A	VhaM8.9	5086109	5086409	(+)	941.22	0.000600	5086138:941.22:0.000600
abd-A	RpL31	5474489	5474789	(+)	941.22	0.000600	5474531:941.22:0.000600
abd-A	CG42789	22609880	22610180	(-)	941.22	0.000600	22610042:941.22:0.000600
abd-A	CG13321	8840366	8840666	(+)	852.10	0.000987	8840558:852.10:0.000987
abd-A	CG12360	8855968	8856268	(-)	953.95	0.000404	8856203:953.95:0.000404
abd-A	CG13604	19818588	19818888	(-)	953.95	0.000404	19818633:953.95:0.000404 19818788:953.95:0.000404
abd-A	CG5660	8957713	8958013	(-)	941.22	0.000600	8957986:941.22:0.000600
abd-A	CG42844	9304957	9305257	(-)	864.83	0.000795	9305211:864.83:0.000795
abd-A	CG14414	14474382	14474682	(+)	941.22	0.000600	14474431:941.22:0.000600
abd-A	CG13423	16423832	16424132	(+)	1157.66	0.000213	16423864:1157.66:0.000213 16424064:953.95:0.000404
abd-A	CG34178	4433657	4433957	(+)	1246.78	0.000117	4433890:1246.78:0.000117
abd-A	CG8927	12006491	12006791	(+)	953.95	0.000404	12006630:953.95:0.000404
abd-A	vir-1	12423389	12423689	(-)	1246.78	0.000117	12423601:1246.78:0.000117 12423413:1157.66:0.000213
abd-A	Spn28Da	7889079	7889379	(-)	1246.78	0.000117	7889318:1246.78:0.000117
abd-A	Pp1-Y2	279610	279910	(+)	953.95	0.000404	279644:953.95:0.000404
abd-A	CG44004	18066913	18067213	(-)	1246.78	0.000117	18067162:1246.78:0.000117 18066984:941.22:0.000600
abd-A	CG7227	7997654	7997954	(-)	1246.78	0.000117	7997815:1246.78:0.000117 7997937:953.95:0.000404
abd-A	Arl4	199965	200265	(-)	852.10	0.000987	200010:852.10:0.000987
abd-A	C3G	6697576	6697876	(-)	953.95	0.000404	6697805:953.95:0.000404
abd-A	term	18586821	18587121	(-)	941.22	0.000600	18587060:941.22:0.000600 18586999:852.10:0.000987
abd-A	Bet3	9435317	9435617	(-)	1246.78	0.000117	9435598:1246.78:0.000117
abd-A	CG13197	7578539	7578839	(+)	1157.66	0.000213	7578597:1157.66:0.000213 7578629:941.22:0.000600
abd-A	CG8920	16206434	16206734	(+)	941.22	0.000600	16206468:941.22:0.000600
abd-A	CG4627	9101960	9102260	(+)	941.22	0.000600	9102246:941.22:0.000600
abd-A	Karl	11682270	11682570	(+)	953.95	0.000404	11682423:953.95:0.000404
abd-A	FKBP59	9887847	9888147	(+)	1246.78	0.000117	9887870:1246.78:0.000117
abd-A	Sec61alpha	6480525	6480825	(-)	864.83	0.000795	6480651:864.83:0.000795
abd-A	C1GalTA	8951166	8951466	(-)	1246.78	0.000117	8951373:1246.78:0.000117 8951300:852.10:0.000987
abd-A	Vps39	14100118	14100418	(-)	941.22	0.000600	14100161:941.22:0.000600 14100302:941.22:0.000600
abd-A	eIF-1A	14100136	14100436	(+)	941.22	0.000600	14100161:941.22:0.000600 14100302:941.22:0.000600
abd-A	CG2004	8608646	8608946	(-)	852.10	0.000987	8608859:852.10:0.000987
abd-A	CG34275	11739603	11739903	(-)	1030.34	0.000308	11739674:1030.34:0.000308
abd-A	CG11284	8579408	8579708	(+)	852.10	0.000987	8579696:852.10:0.000987
abd-A	Muc4B	4140122	4140422	(-)	1157.66	0.000213	4140343:1157.66:0.000213
abd-A	Rpn12R	15035620	15035920	(-)	953.95	0.000404	15035756:953.95:0.000404 15035742:941.22:0.000600
abd-A	Cpsf100	24860044	24860344	(+)	941.22	0.000600	24860220:941.22:0.000600
abd-A	CG9119	1204745	1205045	(-)	1246.78	0.000117	1204929:1246.78:0.000117
abd-A	CG10936	13526593	13526893	(-)	1030.34	0.000308	13526850:1030.34:0.000308
abd-A	Smn	16574597	16574897	(-)	953.95	0.000404	16574616:953.95:0.000404
abd-A	dgt5	8355607	8355907	(-)	1246.78	0.000117	8355799:1246.78:0.000117 8355753:1030.34:0.000308 8355828:852.10:0.000987
abd-A	HP1Lcsd	19201327	19201627	(-)	1246.78	0.000117	19201492:1246.78:0.000117 19201560:1246.78:0.000117 19201329:864.83:0.000795
abd-A	CG15760	13563481	13563781	(+)	1030.34	0.000308	13563568:1030.34:0.000308
abd-A	CG13362	645284	645584	(-)	953.95	0.000404	645533:953.95:0.000404
abd-A	ash1	19591805	19592105	(-)	852.10	0.000987	19592019:852.10:0.000987
abd-A	RpL37A	5070706	5071006	(+)	864.83	0.000795	5070722:864.83:0.000795 5070844:852.10:0.000987 5070863:852.10:0.000987
abd-A	CG6665	12844719	12845019	(+)	864.83	0.000795	12844930:864.83:0.000795
abd-A	Spn42Dc	2768902	2769202	(+)	1246.78	0.000117	2769048:1246.78:0.000117 2769082:941.22:0.000600
abd-A	CG14253	22804012	22804312	(+)	941.22	0.000600	22804235:941.22:0.000600
abd-A	EloB	16405522	16405822	(-)	1030.34	0.000308	16405553:1030.34:0.000308
abd-A	Corin	3427365	3427665	(+)	953.95	0.000404	3427565:953.95:0.000404
abd-A	Spp	544603	544903	(-)	941.22	0.000600	544862:941.22:0.000600
abd-A	CG32564	17100189	17100489	(+)	852.10	0.000987	17100307:852.10:0.000987
abd-A	CG43923	37013	37313	(+)	1246.78	0.000117	37166:1246.78:0.000117
abd-A	CG8552	8156700	8157000	(-)	1246.78	0.000117	8156851:1246.78:0.000117 8156929:1246.78:0.000117
abd-A	CG42588	12807103	12807403	(+)	1157.66	0.000213	12807216:1157.66:0.000213 12807370:852.10:0.000987
abd-A	CG7349	18788228	18788528	(+)	941.22	0.000600	18788275:941.22:0.000600
abd-A	robl22E	2290688	2290988	(-)	852.10	0.000987	2290938:852.10:0.000987
abd-A	CG9238	14544025	14544325	(-)	941.22	0.000600	14544312:941.22:0.000600
abd-A	CG18266	5596582	5596882	(+)	1157.66	0.000213	5596629:1157.66:0.000213
abd-A	CG42649	13487062	13487362	(-)	1157.66	0.000213	13487181:1157.66:0.000213
abd-A	Or42b	1685967	1686267	(-)	1246.78	0.000117	1686153:1246.78:0.000117 1686196:1246.78:0.000117
abd-A	CG34208	18220380	18220680	(+)	1030.34	0.000308	18220412:1030.34:0.000308
abd-A	pdgy	14844732	14845032	(-)	1246.78	0.000117	14844941:1246.78:0.000117 14844967:941.22:0.000600
abd-A	CG14527	24706263	24706563	(+)	941.22	0.000600	24706277:941.22:0.000600
abd-A	CG30430	21016731	21017031	(+)	953.95	0.000404	21017025:953.95:0.000404 21016898:864.83:0.000795 21016865:852.10:0.000987
abd-A	Ugt36Bb	16796344	16796644	(+)	852.10	0.000987	16796585:852.10:0.000987
abd-A	CG11583	4282767	4283067	(-)	864.83	0.000795	4283036:864.83:0.000795
abd-A	Cyp9f2	8231700	8232000	(-)	864.83	0.000795	8231955:864.83:0.000795
abd-A	CG9400	14183376	14183676	(-)	852.10	0.000987	14183445:852.10:0.000987
abd-A	Eip75B	17954864	17955164	(-)	852.10	0.000987	17955104:852.10:0.000987
abd-A	mRpS5	24530211	24530511	(+)	852.10	0.000987	24530336:852.10:0.000987
abd-A	sktl	16723483	16723783	(-)	953.95	0.000404	16723685:953.95:0.000404
abd-A	RhoGAP100F	27638546	27638846	(+)	941.22	0.000600	27638742:941.22:0.000600
abd-A	RpL36A	8042859	8043159	(-)	1157.66	0.000213	8043069:1157.66:0.000213
abd-A	gry	3198839	3199139	(+)	953.95	0.000404	3198892:953.95:0.000404
abd-A	Pk17E	18683944	18684244	(+)	1157.66	0.000213	18684012:1157.66:0.000213
abd-A	CG9399	5399658	5399958	(-)	941.22	0.000600	5399823:941.22:0.000600
abd-A	CG5225	12854164	12854464	(+)	1157.66	0.000213	12854323:1157.66:0.000213
abd-A	RpL28	3222908	3223208	(-)	953.95	0.000404	3223147:953.95:0.000404
abd-A	Or33a	11934254	11934554	(+)	1246.78	0.000117	11934440:1246.78:0.000117 11934326:941.22:0.000600
abd-A	CG3570	20490844	20491144	(+)	941.22	0.000600	20491006:941.22:0.000600
abd-A	l(2)37Cd	19127009	19127309	(+)	941.22	0.000600	19127077:941.22:0.000600 19127202:941.22:0.000600 19127241:852.10:0.000987
