external_id	canonical_transcript_id	organism_id	chromosome	start	end	strand	status	symbol	aliases	description	
ENSG00000109083	ENST00000585089	homo_sapiens	17	26655351	26662515	-	KNOWN	IFT20		intraflagellar transport 20 homolog (Chlamydomonas) [Source:HGNC Symbol;Acc:30989]	
ENSG00000109084	ENST00000226230	homo_sapiens	17	26646120	26655707	+	KNOWN	TMEM97	TMEM97, MAC30	transmembrane protein 97 [Source:HGNC Symbol;Acc:28106]	
ENSG00000132465	ENST00000254801	homo_sapiens	4	71521257	71547534	-	KNOWN	IGJ	IGJ, IGCJ, JCH	immunoglobulin J polypeptide, linker protein for immunoglobulin alpha and mu polypeptides [Source:HGNC Symbol;Acc:5713]	
ENSG00000147400	ENST00000370277	homo_sapiens	X	151995516	151999321	-	KNOWN	CETN2		centrin, EF-hand protein, 2 [Source:HGNC Symbol;Acc:1867]	
ENSG00000143742	ENST00000304786	homo_sapiens	1	225965530	225978168	+	KNOWN	SRP9	SRP9, ALURBP	signal recognition particle 9kDa [Source:HGNC Symbol;Acc:11304]	
ENSG00000166272	ENST00000448841	homo_sapiens	10	104503726	104576021	+	KNOWN	WBP1L	WBP1L, C10orf26, OPA1L, OPAL1	WW domain binding protein 1-like [Source:HGNC Symbol;Acc:23510]	
ENSG00000084754	ENST00000380649	homo_sapiens	2	26413503	26467594	-	KNOWN	HADHA	HADHA, ECHA, GBP, HADH, LCEH, LCHAD, MTPA, TP-ALPHA	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit [Source:HGNC Symbol;Acc:4801]	
ENSG00000149541	ENST00000265471	homo_sapiens	11	62382767	62389647	-	KNOWN	B3GAT3	B3GAT3, GLCATI, glcUAT-I	beta-1,3-glucuronyltransferase 3 (glucuronosyltransferase I) [Source:HGNC Symbol;Acc:923]	
ENSG00000123131	ENST00000379341	homo_sapiens	X	23682378	23704516	+	KNOWN	PRDX4	PRDX4, AOE37-2, HEL-S-97n, PRX-4	peroxiredoxin 4 [Source:HGNC Symbol;Acc:17169]	
ENSG00000034713	ENST00000037243	homo_sapiens	16	75600248	75611779	+	KNOWN	GABARAPL2	GABARAPL2, ATG8, ATG8C, GATE-16, GATE16, GEF-2, GEF2	GABA(A) receptor-associated protein-like 2 [Source:HGNC Symbol;Acc:13291]	
ENSG00000132792	ENST00000361383	homo_sapiens	20	36322407	36500531	+	KNOWN	CTNNBL1	CTNNBL1, C20orf33, NAP, P14L, PP8304, dJ633O20.1	catenin, beta like 1 [Source:HGNC Symbol;Acc:15879]	
ENSG00000137168	ENST00000373699	homo_sapiens	6	36822602	36842800	-	KNOWN	PPIL1	PPIL1, CYPL1, PPIase, hCyPX	peptidylprolyl isomerase (cyclophilin)-like 1 [Source:HGNC Symbol;Acc:9260]	
ENSG00000129559	ENST00000250495	homo_sapiens	14	24686057	24701660	-	KNOWN	NEDD8	NEDD8, NEDD-8	neural precursor cell expressed, developmentally down-regulated 8 [Source:HGNC Symbol;Acc:7732]	
ENSG00000071994	ENST00000541970	homo_sapiens	6	170884382	170893780	-	KNOWN	PDCD2	PDCD2, RP8, ZMYND7	programmed cell death 2 [Source:HGNC Symbol;Acc:8762]	
ENSG00000205531	ENST00000380542	homo_sapiens	11	2965666	3013607	-	KNOWN	NAP1L4	NAP1L4, NAP1L4b, NAP2, NAP2L, hNAP2	nucleosome assembly protein 1-like 4 [Source:HGNC Symbol;Acc:7640]	
ENSG00000048544	ENST00000053468	homo_sapiens	6	42174538	42185603	-	KNOWN	MRPS10	MRPS10, MRP-S10, PNAS-122	mitochondrial ribosomal protein S10 [Source:HGNC Symbol;Acc:14502]	
ENSG00000177076	ENST00000340967	homo_sapiens	9	19408924	19452018	+	KNOWN	ACER2		alkaline ceramidase 2 [Source:HGNC Symbol;Acc:23675]	
ENSG00000157020	ENST00000350697	homo_sapiens	3	10334814	10362862	-	KNOWN	SEC13	SEC13, D3S1231E, SEC13L1, SEC13R, npp-20	SEC13 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:10697]	
ENSG00000186522	ENST00000397712	homo_sapiens	2	110300558	110371783	-	KNOWN	SEPT10		septin 10 [Source:HGNC Symbol;Acc:14349]	
ENSG00000164924	ENST00000395957	homo_sapiens	8	101928752	101965616	-	KNOWN	YWHAZ	YWHAZ, 14-3-3-zeta, HEL-S-3, HEL4, KCIP-1, YWHAD	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide [Source:HGNC Symbol;Acc:12855]	
ENSG00000164434	ENST00000368444	homo_sapiens	6	123100619	123105219	+	KNOWN	FABP7	FABP7, B-FABP, BLBP, FABPB, MRG	fatty acid binding protein 7, brain [Source:HGNC Symbol;Acc:3562]	
ENSG00000128739	ENST00000400100	homo_sapiens	15	25068793	25223870	+	KNOWN	SNRPN	SNRPN, HCERN3, PWCR, RT-LI, SM-D, SMN, SNRNP-N, SNURF-SNRPN, sm-N	small nuclear ribonucleoprotein polypeptide N [Source:HGNC Symbol;Acc:11164]	
ENSG00000052802	ENST00000261507	homo_sapiens	4	166248774	166264312	+	KNOWN	MSMO1	MSMO1, DESP4, ERG25, SC4MOL	methylsterol monooxygenase 1 [Source:HGNC Symbol;Acc:10545]	
ENSG00000254093	ENST00000314787	homo_sapiens	8	10622472	10697394	-	NOVEL	PINX1	PINX1, LPTL, LPTS	PIN2/TERF1 interacting, telomerase inhibitor 1 [Source:HGNC Symbol;Acc:30046]	
ENSG00000126432	ENST00000265462	homo_sapiens	11	64085559	64089283	+	KNOWN	PRDX5	PRDX5, ACR1, AOEB166, B166, HEL-S-55, PLP, PMP20, PRDX6, PRXV, prx-V	peroxiredoxin 5 [Source:HGNC Symbol;Acc:9355]	
ENSG00000175029	ENST00000309035	homo_sapiens	10	126676420	126849739	-	KNOWN	CTBP2		C-terminal binding protein 2 [Source:HGNC Symbol;Acc:2495]	
ENSG00000122376	ENST00000298784	homo_sapiens	10	88853917	88951225	+	KNOWN	FAM35A	FAM35A, FAM35A1, bA163M19.1	family with sequence similarity 35, member A [Source:HGNC Symbol;Acc:28773]	
ENSG00000148153	ENST00000374242	homo_sapiens	9	115446205	115480516	-	KNOWN	INIP		INTS3 and NABP interacting protein [Source:HGNC Symbol;Acc:24994]	
ENSG00000144199	ENST00000414820	homo_sapiens	2	97749319	97760619	-	KNOWN	FAHD2B		fumarylacetoacetate hydrolase domain containing 2B [Source:HGNC Symbol;Acc:25318]	
ENSG00000112096	ENST00000538183	homo_sapiens	6	160100095	160183561	-	KNOWN	SOD2	SOD2, IPOB, MNSOD, MVCD6	superoxide dismutase 2, mitochondrial [Source:HGNC Symbol;Acc:11180]	
ENSG00000010244	ENST00000394670	homo_sapiens	17	30677135	30708905	+	KNOWN	ZNF207		zinc finger protein 207 [Source:HGNC Symbol;Acc:12998]	
ENSG00000080189	ENST00000372227	homo_sapiens	20	44978166	44993043	-	KNOWN	SLC35C2	SLC35C2, BA394O2.1, C20orf5, CGI-15, OVCOV1	solute carrier family 35 (GDP-fucose transporter), member C2 [Source:HGNC Symbol;Acc:17117]	
ENSG00000121570	ENST00000335658	homo_sapiens	3	109044987	109056419	-	KNOWN	DPPA4	DPPA4, 2410091M23Rik	developmental pluripotency associated 4 [Source:HGNC Symbol;Acc:19200]	
ENSG00000266967	ENST00000427569	homo_sapiens	17	41102542	41116515	-	KNOWN	AARSD1		alanyl-tRNA synthetase domain containing 1 [Source:HGNC Symbol;Acc:28417]	
ENSG00000101421	ENST00000217402	homo_sapiens	20	32399109	32442172	+	KNOWN	CHMP4B	CHMP4B, C20orf178, CHMP4A, CTPP3, CTRCT31, SNF7, SNF7-2, Shax1, VPS32B, Vps32-2, dJ553F4.4	charged multivesicular body protein 4B [Source:HGNC Symbol;Acc:16171]	
ENSG00000196976	ENST00000357360	homo_sapiens	X	153706027	153707596	-	KNOWN	LAGE3		L antigen family, member 3 [Source:HGNC Symbol;Acc:26058]	
ENSG00000148719	ENST00000338820	homo_sapiens	10	74092587	74114988	-	KNOWN	DNAJB12	DNAJB12, DJ10	DnaJ (Hsp40) homolog, subfamily B, member 12 [Source:HGNC Symbol;Acc:14891]	
ENSG00000044574	ENST00000324460	homo_sapiens	9	127997131	128003609	-	KNOWN	HSPA5	HSPA5, BIP, GRP78, HEL-S-89n, MIF2	heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa) [Source:HGNC Symbol;Acc:5238]	
ENSG00000066855	ENST00000262146	homo_sapiens	8	66556968	66683496	+	KNOWN	MTFR1	MTFR1, CHPPR, FAM54A2	mitochondrial fission regulator 1 [Source:HGNC Symbol;Acc:29510]	
ENSG00000232119	ENST00000371315	homo_sapiens	X	119727864	119746334	+	KNOWN	MCTS1		malignant T cell amplified sequence 1 [Source:HGNC Symbol;Acc:23357]	
ENSG00000117399	ENST00000372462	homo_sapiens	1	43824625	43828874	+	KNOWN	CDC20	CDC20, CDC20A, bA276H19.3, p55CDC	cell division cycle 20 [Source:HGNC Symbol;Acc:1723]	
ENSG00000104901	ENST00000221498	homo_sapiens	19	49865039	49878373	+	KNOWN	DKKL1	DKKL1, CT34, SGY, SGY-1, SGY1	dickkopf-like 1 [Source:HGNC Symbol;Acc:16528]	
ENSG00000134201	ENST00000256593	homo_sapiens	1	110254863	110318050	+	KNOWN	GSTM5	GSTM5, GSTM5-5, GTM5	glutathione S-transferase mu 5 [Source:HGNC Symbol;Acc:4637]	
ENSG00000134202	ENST00000540225	homo_sapiens	1	110276553	110284384	-	KNOWN	GSTM3	GSTM3, GST5, GSTB, GSTM3-3, GTM3	glutathione S-transferase mu 3 (brain) [Source:HGNC Symbol;Acc:4635]	
ENSG00000106723	ENST00000375859	homo_sapiens	9	91003333	91093609	+	KNOWN	SPIN1	SPIN1, SPIN	spindlin 1 [Source:HGNC Symbol;Acc:11243]	
ENSG00000164104	ENST00000296503	homo_sapiens	4	174252845	174256276	-	KNOWN	HMGB2		high mobility group box 2 [Source:HGNC Symbol;Acc:5000]	
ENSG00000164105	ENST00000296504	homo_sapiens	4	174291119	174298683	+	KNOWN	SAP30		Sin3A-associated protein, 30kDa [Source:HGNC Symbol;Acc:10532]	
ENSG00000100603	ENST00000261531	homo_sapiens	14	78183941	78227550	-	KNOWN	SNW1	SNW1, Bx42, NCOA-62, PRPF45, Prp45, SKIIP, SKIP	SNW domain containing 1 [Source:HGNC Symbol;Acc:16696]	
ENSG00000100600	ENST00000393218	homo_sapiens	14	93170151	93215047	-	KNOWN	LGMN	LGMN, AEP, LGMN1, PRSC1	legumain [Source:HGNC Symbol;Acc:9472]	
ENSG00000203909	ENST00000370370	homo_sapiens	6	74062784	74064018	-	KNOWN	DPPA5	DPPA5, ESG1	developmental pluripotency associated 5 [Source:HGNC Symbol;Acc:19201]	
ENSG00000107833	ENST00000370110	homo_sapiens	10	103541081	103543170	-	KNOWN	NPM3	NPM3, PORMIN, TMEM123	nucleophosmin/nucleoplasmin 3 [Source:HGNC Symbol;Acc:7931]	
ENSG00000156697	ENST00000394422	homo_sapiens	X	129040096	129063737	+	KNOWN	UTP14A	UTP14A, NYCO16, SDCCAG16, dJ537K23.3	UTP14, U3 small nucleolar ribonucleoprotein, homolog A (yeast) [Source:HGNC Symbol;Acc:10665]	
ENSG00000104833	ENST00000264071	homo_sapiens	19	6494329	6502859	-	KNOWN	TUBB4A	TUBB4A, DYT4, TUBB4, TUBB5, beta-5	tubulin, beta 4A class IVa [Source:HGNC Symbol;Acc:20774]	
ENSG00000140995	ENST00000268676	homo_sapiens	16	90014332	90034468	+	KNOWN	DEF8		differentially expressed in FDCP 8 homolog (mouse) [Source:HGNC Symbol;Acc:25969]	
ENSG00000134049	ENST00000256433	homo_sapiens	18	44681412	44702745	-	KNOWN	IER3IP1	IER3IP1, MEDS, PRO2309	immediate early response 3 interacting protein 1 [Source:HGNC Symbol;Acc:18550]	
ENSG00000131475	ENST00000253794	homo_sapiens	17	40925453	40931617	+	KNOWN	VPS25	VPS25, DERP9, EAP20, FAP20	vacuolar protein sorting 25 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:28122]	
ENSG00000002549	ENST00000226299	homo_sapiens	4	17578814	17609595	+	KNOWN	LAP3	LAP3, HEL-S-106, LAP, LAPEP, PEPS	leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:18449]	
ENSG00000170502	ENST00000302174	homo_sapiens	4	88343733	88380606	+	KNOWN	NUDT9	NUDT9, NUDT10	nudix (nucleoside diphosphate linked moiety X)-type motif 9 [Source:HGNC Symbol;Acc:8056]	
ENSG00000128059	ENST00000264220	homo_sapiens	4	57259527	57301781	-	KNOWN	PPAT	PPAT, ATASE, GPAT, PRAT	phosphoribosyl pyrophosphate amidotransferase [Source:HGNC Symbol;Acc:9238]	
ENSG00000065150	ENST00000261574	homo_sapiens	13	98605911	98676551	+	KNOWN	IPO5	IPO5, IMB3, KPNB3, Pse1, RANBP5, imp5	importin 5 [Source:HGNC Symbol;Acc:6402]	
ENSG00000177465	ENST00000326303	homo_sapiens	14	74058409	74063200	+	KNOWN	ACOT4		acyl-CoA thioesterase 4 [Source:HGNC Symbol;Acc:19748]	
ENSG00000176444	ENST00000361168	homo_sapiens	1	155232658	155248282	-	KNOWN	CLK2	CLK2, hCLK2	CDC-like kinase 2 [Source:HGNC Symbol;Acc:2069]	
ENSG00000166847	ENST00000300087	homo_sapiens	16	23652712	23681195	+	KNOWN	DCTN5		dynactin 5 (p25) [Source:HGNC Symbol;Acc:24594]	
ENSG00000069509	ENST00000378045	homo_sapiens	X	44382884	44402247	-	KNOWN	FUNDC1		FUN14 domain containing 1 [Source:HGNC Symbol;Acc:28746]	
ENSG00000114062	ENST00000397954	homo_sapiens	15	25582380	25684128	-	KNOWN	UBE3A	UBE3A, ANCR, AS, E6-AP, EPVE6AP, HPVE6A	ubiquitin protein ligase E3A [Source:HGNC Symbol;Acc:12496]	
ENSG00000163812	ENST00000296127	homo_sapiens	3	44956748	45017677	-	KNOWN	ZDHHC3		zinc finger, DHHC-type containing 3 [Source:HGNC Symbol;Acc:18470]	
ENSG00000135316	ENST00000369622	homo_sapiens	6	86318052	86353510	-	KNOWN	SYNCRIP	SYNCRIP, GRY-RBP, GRYRBP, HNRNPQ, HNRPQ1, NSAP1, PP68, hnRNP-Q	synaptotagmin binding, cytoplasmic RNA interacting protein [Source:HGNC Symbol;Acc:16918]	
ENSG00000071859	ENST00000393600	homo_sapiens	X	153672472	153679002	+	KNOWN	FAM50A	FAM50A, 9F, DXS9928E, HXC-26, HXC26, XAP5	family with sequence similarity 50, member A [Source:HGNC Symbol;Acc:18786]	
ENSG00000131507	ENST00000253814	homo_sapiens	5	141488069	141534005	+	KNOWN	NDFIP1	NDFIP1, N4WBP5	Nedd4 family interacting protein 1 [Source:HGNC Symbol;Acc:17592]	
ENSG00000183137	ENST00000407272	homo_sapiens	6	109416312	109485135	+	KNOWN	CEP57L1	CEP57L1, C6orf182, bA487F23.2, cep57R	centrosomal protein 57kDa-like 1 [Source:HGNC Symbol;Acc:21561]	
ENSG00000068885	ENST00000326448	homo_sapiens	3	159974773	160117668	-	KNOWN	IFT80	IFT80, ATD2, SRTD2, WDR56	intraflagellar transport 80 homolog (Chlamydomonas) [Source:HGNC Symbol;Acc:29262]	
ENSG00000135778	ENST00000366628	homo_sapiens	1	233086350	233114548	+	KNOWN	NTPCR		nucleoside-triphosphatase, cancer-related [Source:HGNC Symbol;Acc:28204]	
ENSG00000115289	ENST00000233630	homo_sapiens	2	74732169	74735707	-	KNOWN	PCGF1		polycomb group ring finger 1 [Source:HGNC Symbol;Acc:17615]	
ENSG00000144566	ENST00000273047	homo_sapiens	3	19988570	20026667	+	KNOWN	RAB5A	RAB5A, RAB5	RAB5A, member RAS oncogene family [Source:HGNC Symbol;Acc:9783]	
ENSG00000188917	ENST00000372936	homo_sapiens	X	100264334	100307105	-	KNOWN	TRMT2B	TRMT2B, CXorf34, dJ341D10.3	tRNA methyltransferase 2 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:25748]	
ENSG00000108106	ENST00000264552	homo_sapiens	19	55912651	55919145	-	KNOWN	UBE2S	UBE2S, E2-EPF, E2EPF, EPF5	ubiquitin-conjugating enzyme E2S [Source:HGNC Symbol;Acc:17895]	
ENSG00000105373	ENST00000246802	homo_sapiens	19	48248778	48260315	+	KNOWN	GLTSCR2	GLTSCR2, PICT-1, PICT1	glioma tumor suppressor candidate region gene 2 [Source:HGNC Symbol;Acc:4333]	
ENSG00000166197	ENST00000605788	homo_sapiens	10	103911932	103923627	+	KNOWN	NOLC1	NOLC1, NOPP130, NOPP140, NS5ATP13, P130	nucleolar and coiled-body phosphoprotein 1 [Source:HGNC Symbol;Acc:15608]	
ENSG00000172366	ENST00000307650	homo_sapiens	16	691812	698474	+	KNOWN	FAM195A	FAM195A, C16orf14, c349E10.1	family with sequence similarity 195, member A [Source:HGNC Symbol;Acc:14142]	
ENSG00000008324	ENST00000447630	homo_sapiens	3	42623331	42636606	+	KNOWN	SS18L2	SS18L2, KIAA-iso	synovial sarcoma translocation gene on chromosome 18-like 2 [Source:HGNC Symbol;Acc:15593]	
ENSG00000147416	ENST00000276390	homo_sapiens	8	20054877	20084330	+	KNOWN	ATP6V1B2	ATP6V1B2, ATP6B1B2, ATP6B2, HO57, VATB, VPP3, Vma2	ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B2 [Source:HGNC Symbol;Acc:854]	
ENSG00000126391	ENST00000317568	homo_sapiens	11	65154069	65180996	+	KNOWN	FRMD8		FERM domain containing 8 [Source:HGNC Symbol;Acc:25462]	
ENSG00000100478	ENST00000216366	homo_sapiens	14	31494311	31562818	+	KNOWN	AP4S1	AP4S1, AP47B, CLA20, CLAPS4, CPSQ6, SPG52	adaptor-related protein complex 4, sigma 1 subunit [Source:HGNC Symbol;Acc:575]	
ENSG00000166734	ENST00000299957	homo_sapiens	15	44580926	44707956	+	KNOWN	CASC4	CASC4, H63	cancer susceptibility candidate 4 [Source:HGNC Symbol;Acc:24892]	
ENSG00000126247	ENST00000246533	homo_sapiens	19	36630476	36641255	+	KNOWN	CAPNS1	CAPNS1, 30K, CALPAIN4, CANP, CANPS, CAPN4, CDPS, CSS1	calpain, small subunit 1 [Source:HGNC Symbol;Acc:1481]	
ENSG00000060762	ENST00000360961	homo_sapiens	6	166778406	166796486	-	KNOWN	MPC1	MPC1, BRP44L, MPYCD, dJ68L15.3	mitochondrial pyruvate carrier 1 [Source:HGNC Symbol;Acc:21606]	
ENSG00000113575	ENST00000481195	homo_sapiens	5	133530024	133561833	-	KNOWN	PPP2CA		protein phosphatase 2, catalytic subunit, alpha isozyme [Source:HGNC Symbol;Acc:9299]	
ENSG00000170088	ENST00000306480	homo_sapiens	4	165997229	166129701	-	KNOWN	TMEM192		transmembrane protein 192 [Source:HGNC Symbol;Acc:26775]	
ENSG00000130311	ENST00000359866	homo_sapiens	19	17420326	17434110	+	KNOWN	DDA1	DDA1, C19orf58, PCIA1	DET1 and DDB1 associated 1 [Source:HGNC Symbol;Acc:28360]	
ENSG00000139197	ENST00000434354	homo_sapiens	12	7341280	7371170	+	KNOWN	PEX5	PEX5, PBD2A, PBD2B, PTS1-BP, PTS1R, PXR1	peroxisomal biogenesis factor 5 [Source:HGNC Symbol;Acc:9719]	
ENSG00000185515	ENST00000369462	homo_sapiens	X	154299694	154351349	+	KNOWN	BRCC3	BRCC3, BRCC36, C6.1A, CXorf53	BRCA1/BRCA2-containing complex, subunit 3 [Source:HGNC Symbol;Acc:24185]	
ENSG00000186086	ENST00000444143	homo_sapiens	1	108918420	109013624	+	KNOWN	NBPF6		neuroblastoma breakpoint family, member 6 [Source:HGNC Symbol;Acc:31988]	
ENSG00000117899	ENST00000261758	homo_sapiens	15	81239666	81282219	-	KNOWN	MESDC2	MESDC2, BOCA, MESD	mesoderm development candidate 2 [Source:HGNC Symbol;Acc:13520]	
ENSG00000144354	ENST00000306721	homo_sapiens	2	174219547	174233725	+	KNOWN	CDCA7	CDCA7, JPO1	cell division cycle associated 7 [Source:HGNC Symbol;Acc:14628]	
ENSG00000130005	ENST00000447102	homo_sapiens	19	1397090	1401569	-	KNOWN	GAMT	GAMT, CCDS2, HEL-S-20, PIG2, TP53I2	guanidinoacetate N-methyltransferase [Source:HGNC Symbol;Acc:4136]	
ENSG00000112972	ENST00000325110	homo_sapiens	5	43289496	43313614	-	KNOWN	HMGCS1	HMGCS1, HMGCS	3-hydroxy-3-methylglutaryl-CoA synthase 1 (soluble) [Source:HGNC Symbol;Acc:5007]	
ENSG00000100664	ENST00000216554	homo_sapiens	14	103799880	103811362	+	KNOWN	EIF5	EIF5, EIF-5, EIF-5A	eukaryotic translation initiation factor 5 [Source:HGNC Symbol;Acc:3299]	
ENSG00000171848	ENST00000360566	homo_sapiens	2	10262454	10271545	+	KNOWN	RRM2	RRM2, R2, RR2, RR2M	ribonucleotide reductase M2 [Source:HGNC Symbol;Acc:10452]	
ENSG00000110955	ENST00000262030	homo_sapiens	12	57031958	57039798	-	KNOWN	ATP5B	ATP5B, ATPMB, ATPSB, HEL-S-271	ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide [Source:HGNC Symbol;Acc:830]	
ENSG00000196123	ENST00000290881	homo_sapiens	16	67209504	67217943	-	KNOWN	KIAA0895L		KIAA0895-like [Source:HGNC Symbol;Acc:34408]	
ENSG00000161980	ENST00000293860	homo_sapiens	16	96406	103628	-	KNOWN	POLR3K		polymerase (RNA) III (DNA directed) polypeptide K, 12.3 kDa [Source:HGNC Symbol;Acc:14121]	
ENSG00000160691	ENST00000448116	homo_sapiens	1	154934773	154946871	-	KNOWN	SHC1	SHC1, SHC, SHCA	SHC (Src homology 2 domain containing) transforming protein 1 [Source:HGNC Symbol;Acc:10840]	
ENSG00000185340	ENST00000341313	homo_sapiens	22	29702571	29708774	+	KNOWN	GAS2L1	GAS2L1, GAR22	growth arrest-specific 2 like 1 [Source:HGNC Symbol;Acc:16955]	
ENSG00000146872	ENST00000346027	homo_sapiens	17	60536018	60692842	+	KNOWN	TLK2		tousled-like kinase 2 [Source:HGNC Symbol;Acc:11842]	
ENSG00000106400	ENST00000305105	homo_sapiens	7	100860948	100867471	+	KNOWN	ZNHIT1	ZNHIT1, CG1I, ZNFN4A1	zinc finger, HIT-type containing 1 [Source:HGNC Symbol;Acc:21688]	
ENSG00000215021	ENST00000535923	homo_sapiens	12	7074489	7079988	-	KNOWN	PHB2	PHB2, BAP, BCAP37, Bap37, PNAS-141, REA, p22	prohibitin 2 [Source:HGNC Symbol;Acc:30306]	
ENSG00000064309	ENST00000392693	homo_sapiens	11	125825690	125933230	-	KNOWN	CDON	CDON, CDO, CDON1, HPE11, ORCAM	cell adhesion associated, oncogene regulated [Source:HGNC Symbol;Acc:17104]	
ENSG00000135018	ENST00000376395	homo_sapiens	9	86274877	86323118	-	KNOWN	UBQLN1	UBQLN1, DA41, DSK2, PLIC-1, UBQN, XDRP1	ubiquilin 1 [Source:HGNC Symbol;Acc:12508]	
ENSG00000102030	ENST00000464845	homo_sapiens	X	153194694	153200676	-	KNOWN	NAA10		N(alpha)-acetyltransferase 10, NatA catalytic subunit [Source:HGNC Symbol;Acc:18704]	
ENSG00000262684	ENST00000572436	homo_sapiens	HG185_PATCH	40132690	40173905	-	KNOWN	DNAJC7		DnaJ (Hsp40) homolog, subfamily C, member 7 [Source:HGNC Symbol;Acc:12392]	
ENSG00000167105	ENST00000300433	homo_sapiens	17	48348766	48358844	+	KNOWN	TMEM92		transmembrane protein 92 [Source:HGNC Symbol;Acc:26579]	
ENSG00000165704	ENST00000298556	homo_sapiens	X	133594182	133654543	+	KNOWN	HPRT1	HPRT1, HGPRT, HPRT	hypoxanthine phosphoribosyltransferase 1 [Source:HGNC Symbol;Acc:5157]	
ENSG00000177479	ENST00000356401	homo_sapiens	3	48956253	49023815	+	KNOWN	ARIH2	ARIH2, ARI2, TRIAD1	ariadne homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:690]	
ENSG00000121644	ENST00000302550	homo_sapiens	1	244816236	244872335	+	KNOWN	DESI2	DESI2, C1orf121, DESI, DESI1, DeSI-2, FAM152A, PNAS-4, PPPDE1	desumoylating isopeptidase 2 [Source:HGNC Symbol;Acc:24264]	
ENSG00000088833	ENST00000476071	homo_sapiens	20	1422806	1448417	-	KNOWN	NSFL1C	NSFL1C, P47, UBX1, UBXD10, UBXN2C, dJ776F14.1	NSFL1 (p97) cofactor (p47) [Source:HGNC Symbol;Acc:15912]	
ENSG00000088832	ENST00000400137	homo_sapiens	20	1349621	1373806	-	KNOWN	FKBP1A	FKBP1A, FKBP-12, FKBP-1A, FKBP1, FKBP12, PKC12, PKCI2, PPIASE	FK506 binding protein 1A, 12kDa [Source:HGNC Symbol;Acc:3711]	
ENSG00000106086	ENST00000449726	homo_sapiens	7	30067019	30170096	+	KNOWN	PLEKHA8	PLEKHA8, FAPP2	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 8 [Source:HGNC Symbol;Acc:30037]	
ENSG00000124532	ENST00000378386	homo_sapiens	6	24403152	24425810	+	KNOWN	MRS2	MRS2, HPT, MRS2L	MRS2 magnesium transporter [Source:HGNC Symbol;Acc:13785]	
ENSG00000087302	ENST00000261700	homo_sapiens	14	52456192	52471420	+	KNOWN	C14orf166	C14orf166, CGI99, CLE, CLE7, LCRP369, RLLM1	chromosome 14 open reading frame 166 [Source:HGNC Symbol;Acc:23169]	
ENSG00000135829	ENST00000367549	homo_sapiens	1	182808503	182856886	+	KNOWN	DHX9	DHX9, DDX9, LKP, NDH2, NDHII, RHA	DEAH (Asp-Glu-Ala-His) box helicase 9 [Source:HGNC Symbol;Acc:2750]	
ENSG00000225987	ENST00000549406	homo_sapiens	HSCHR6_MHC_APD	32163853	32169304	-	KNOWN	PBX2		pre-B-cell leukemia homeobox 2 [Source:HGNC Symbol;Acc:8633]	
ENSG00000152455	ENST00000354919	homo_sapiens	10	14920818	14946314	+	KNOWN	SUV39H2	SUV39H2, KMT1B	suppressor of variegation 3-9 homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:17287]	
ENSG00000099194	ENST00000370355	homo_sapiens	10	102106880	102124591	+	KNOWN	SCD	SCD, FADS5, MSTP008, SCD1, SCDOS	stearoyl-CoA desaturase (delta-9-desaturase) [Source:HGNC Symbol;Acc:10571]	
ENSG00000108829	ENST00000225972	homo_sapiens	17	48452419	48474914	-	KNOWN	LRRC59	LRRC59, p34	leucine rich repeat containing 59 [Source:HGNC Symbol;Acc:28817]	
ENSG00000139433	ENST00000318348	homo_sapiens	12	110288747	110318293	-	KNOWN	GLTP		glycolipid transfer protein [Source:HGNC Symbol;Acc:24867]	
ENSG00000051620	ENST00000607197	homo_sapiens	6	138724667	138743334	+	KNOWN	HEBP2		heme binding protein 2 [Source:HGNC Symbol;Acc:15716]	
ENSG00000105185	ENST00000590247	homo_sapiens	19	33071973	33078358	+	KNOWN	PDCD5	PDCD5, TFAR19	programmed cell death 5 [Source:HGNC Symbol;Acc:8764]	
ENSG00000115520	ENST00000263960	homo_sapiens	2	198318146	198340032	+	KNOWN	COQ10B		coenzyme Q10 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:25819]	
ENSG00000165637	ENST00000313132	homo_sapiens	10	76969911	76991206	+	KNOWN	VDAC2	VDAC2, POR	voltage-dependent anion channel 2 [Source:HGNC Symbol;Acc:12672]	
