chr,marker,primer,phys.loc,gen.loc,gen.female,gen.male,rec.rate,rr.female,rr.male
9,D9S1829,AFMb034yc1,139499333,133.08,168.72,97.44,0.68,1.25,0.53
9,D9S1798,AFMa212xg9,139895052,133.62,169.62,97.62,0.69,1.21,0.53
9,D9S1821,AFMb017wb5,140053442,134.06,170.14,97.98,0.7,1.21,0.54
9,D9S1819,AFMb006xb5,141246164,135.07,171.95,98.18,0.94,1.47,0.67
9,D9S904,ATA3H11,141282091,135.16,171.95,98.36,0.95,1.48,0.67
9,D9S918,ATC2B11,141502107,135.38,171.95,98.8,1.02,1.56,0.71
9,D9S290,AFMa131yg9,142649016,136.4,174,98.8,1.41,1.91,0.9
9,D9S752,UT6068,143074308,136.57,174,99.14,1.56,1.99,0.98
9,D9S1795,AFMa205zf1,143458000,138.59,177.43,99.75,1.69,2.06,1.05
9,D9S1863,AFMc016xh9,144704794,140.35,178.49,102.22,1.98,2.2,1.33
9,D9S179,AFM248wf1,146517326,143.19,182.39,103.99,1.9,2.76,2.06
9,D9S1847,AFM249yh9,146862668,145.49,185.12,105.87,1.92,2.98,2.27
9,D9S1830,AFMb036xf5,147141401,145.65,185.12,106.18,2,3.17,2.44
9,D9S915,ATA25F10,147320524,146.34,186.44,106.24,2.08,3.31,2.55
9,D9S2157,ATA59H06,147459414,146.54,186.44,106.64,2.17,3.41,2.64
9,D9S1793,AFMa191yb5,NA,146.71,186.47,106.95,NA,NA,NA
9,D9S164,AFM122xf4,148849952,146.92,186.66,107.19,4.17,4.52,3.5
9,D9S1818,AFMb001ve9,149224902,150.42,190.31,110.53,4.96,4.82,3.74
9,D9S1826,AFMb030zg9,150289260,157.73,198.2,117.25,7.27,5.66,4.4
9,D9S2168,9QTEL33,NA,160.01,198.2,121.81,NA,NA,NA
10,D10S2489,10PTEL62,NA,1.18,2.35,0,NA,NA,NA
10,D10S2487,10PTEL35,NA,1.18,2.35,0,NA,NA,NA
10,D10S249,AFM207wd12,173382,1.18,2.35,0,-0.7,-0.48,4.39
10,D10S594,AFM317zd9,1868346,2.71,2.35,3.07,2.15,0.37,4.41
10,D10S1716,AFMb299zb9,2352004,4.5,2.54,6.45,2.9,0.61,4.42
10,D10S2471,GATA11E12,2617681,5.57,2.71,8.43,3.24,0.75,4.42
10,D10S602,AFM343vd9,2638170,5.57,2.71,8.43,3.26,0.76,4.42
10,D10S2483,GATA197E01,2651958,5.57,2.71,8.43,3.27,0.76,4.42
10,D10S1154,UT1468,3074672,5.99,2.71,9.26,3.61,0.97,4.42
10,D10S533,AFM038xe9,3294358,6.78,2.71,10.84,3.7,1.08,4.43
10,D10S1218,ATA10G07,3555848,10.96,6.17,15.76,3.76,1.22,4.43
10,D10S591,AFM309yd9,5000360,14.38,6.17,22.6,3.21,1.86,4.08
10,D10S552,AFM240wg5,5368335,15.41,6.17,24.64,2.96,1.99,3.87
10,D10S1729,AFM267vd9,5435551,15.41,6.17,24.66,2.92,2.01,3.83
10,D10S189,AFM063xf4,7162824,19.78,11.2,28.36,2.09,2.27,2.49
10,D10S1751,AFMc026wd9,7816239,20.96,13.57,28.36,2.06,2.27,2.02
10,D10S1779,AFMa051xg9,8837479,22.84,15.48,30.21,2.01,2.23,1.58
10,D10S1728,AFMb338wa5,9383763,24.54,17.5,31.58,1.89,2.21,1.5
10,D10S1712,AFMb077yf9,9435262,24.93,18.27,31.58,1.88,2.21,1.5
10,D10S226,AFM260zc5,9557664,24.93,18.27,31.58,1.84,2.2,1.49
10,D10S1720,AFMb317wc1,10346615,25.39,18.86,31.92,1.67,2.21,1.5
10,D10S1412,ATA31G11,10536243,25.56,18.86,32.26,1.64,2.22,1.51
10,D10S465,Mfd277,10556768,25.56,18.86,32.26,1.64,2.22,1.51
10,D10S1649,AFM155zg1,10692510,25.67,18.86,32.48,1.63,2.23,1.51
10,D10S547,AFM214yc9,11187934,27.79,20.49,35.08,1.65,2.27,1.54
10,D10S1159,UT5635,11359473,27.79,20.49,35.08,1.67,2.28,1.54
10,D10S585,AFM294zd9,11891002,27.79,20.49,35.09,1.78,2.34,1.54
10,D10S1430,GATA84C01,13408224,31.07,24.8,37.33,2.15,2.53,1.34
10,D10S2325,GAAT5F06,13464297,31.07,24.8,37.33,2.15,2.54,1.34
10,D10S1721,AFM058xa11,13591285,31.4,25.47,37.33,2.17,2.56,1.32
10,D10S570,AFM268zh1,13596341,31.68,25.77,37.59,2.18,2.56,1.32
10,D10S527,UT1729,13602078,31.68,25.77,37.59,2.18,2.56,1.32
10,D10S1725,AFMb327yc9,14386905,33.72,28.69,38.76,2.22,2.64,1.27
10,D10S223,AFM254wd9,14643982,34.01,29.26,38.76,2.19,2.66,1.28
10,D10S1707,AFMb042zb1,14644367,34.01,29.26,38.76,2.19,2.66,1.28
10,D10S1664,AFMa210we5,15116308,35.69,31.11,40.27,2.1,2.68,1.32
10,D10S191,AFM066xa1,15372079,36.28,32.3,40.27,2.03,2.68,1.35
10,D10S1168,UT7460,15985252,36.43,32.34,40.52,1.86,2.62,1.38
10,D10S1653,AFMa175yd1,16684863,37.75,34.98,40.53,1.78,2.45,1.34
10,D10S674,GATA6E06,17648257,39.97,37.05,42.89,1.88,2.15,1.24
10,D10S1661,AFMa204xg9,17832153,40.18,37.46,42.89,1.87,2.1,1.22
10,D10S504,UT463,18454592,41.74,38.63,44.86,1.75,1.92,1.17
10,D10S548,AFM220xd4,19731365,43.4,41.03,45.77,1.26,1.57,0.97
10,D10S1714,AFMb290yc1,19850194,43.86,41.63,46.1,1.22,1.54,0.94
10,D10S518,UT921,20448205,43.86,41.63,46.1,1.02,1.39,0.78
10,D10S1423,GATA70E11,20471782,44.26,41.88,46.65,1.02,1.39,0.77
10,D10S466,Mfd289,20593299,44.51,41.88,47.13,0.98,1.36,0.74
10,D10S203,AFM162xf6,20642101,44.51,41.88,47.14,0.97,1.35,0.73
10,D10S211,AFM198wf8,23129546,46.11,45.02,47.2,0.51,1.22,0.29
10,D10S1662,AFMa204yb9,24179355,46.42,45.63,47.2,0.65,1.31,0.23
10,D10S563,AFM084xf11,24659326,46.42,45.63,47.2,0.8,1.36,0.23
10,D10S550,AFM238we5,25444291,47.26,46.62,47.9,1.03,1.43,0.27
10,D10S1673,AFMa224wa5,25771465,47.58,47.25,47.9,1.08,1.45,0.3
10,D10S582,AFM289zd1,25782839,47.7,47.25,48.15,1.09,1.45,0.3
10,D10S1747,AFMc012xd5,26041035,47.93,47.72,48.15,1.11,1.47,0.33
10,D10S1749,AFMc012yc5,26055554,47.93,47.72,48.15,1.11,1.47,0.33
10,D10S586,AFM295th1,26138995,48.69,49.23,48.15,1.11,1.47,0.34
10,D10S572,AFM269yb9,27099420,49.4,50.56,48.23,1.06,1.56,0.44
10,D10S89,Mfd28A,27632314,49.99,51.67,48.32,1,1.64,0.49
10,D10S2481,GATA179E06,27828657,50.04,51.67,48.41,0.99,1.67,0.5
10,D10S1775,AFMa047zb1,27888228,50.04,51.67,48.41,0.98,1.68,0.51
10,D10S197,AFM119xh12,28021442,50.04,51.67,48.42,0.98,1.71,0.51
10,D10S111,Mfd164,28265229,50.76,52.51,49,0.97,1.76,0.52
10,D10S1641,AFMa109xe1,28769254,51.31,53.62,49,0.98,1.88,0.54
10,D10S611,GATA3G07,29237650,51.78,54.3,49.27,1.03,2.01,0.54
10,D10S588,AFM298zf5,30510622,52.23,54.3,50.16,1.43,2.37,0.5
10,D10S174,D10S174,30632762,52.92,55.68,50.16,1.47,2.4,0.49
10,D10S600,AFM338ta5,30682126,52.92,55.68,50.16,1.49,2.41,0.49
10,D10S509,UT541,30789214,53.02,55.68,50.35,1.54,2.44,0.48
10,D10S1639,AFMa106vf5,30880349,53.33,56.31,50.35,1.57,2.46,0.48
10,D10S1732,AFMb345ya9,31320801,54.45,57.8,51.1,1.73,2.53,0.44
10,D10S601,AFM342xe9,31587230,55.29,59.23,51.34,1.81,2.55,0.42
10,D10S224,AFM254xb1,31658305,55.92,60.51,51.34,1.83,2.56,0.42
10,D10S1684,AFMa282xb1,32041788,55.93,60.51,51.34,1.9,2.57,0.39
10,D10S1228,ATA27D02,32768696,56.59,61.83,51.34,1.86,2.55,0.31
10,D10S1426,GATA73E11,33124399,57.66,63.97,51.34,1.73,2.51,0.27
10,D10S193,AFM095zh7,33202040,57.66,63.97,51.34,1.7,2.5,0.27
10,D10S1674,AFMa224xb1,33445477,58.46,65.58,51.34,1.58,2.46,0.24
10,D10S507,UT539,NA,59.43,67.37,51.5,NA,NA,NA
10,D10S183,Mfd200,34008344,59.94,68.38,51.5,1.26,2.33,0.19
10,D10S208,AFM183xg1,34024480,59.94,68.38,51.5,1.25,2.33,0.19
10,D10S565,AFM137xb8,34091523,59.94,68.39,51.5,1.21,2.31,0.18
10,D10S1781,AFMa056wh9,34160600,59.94,68.39,51.5,1.17,2.29,0.18
10,D10S1654,AFMa183we9,36006231,60.46,69.42,51.5,0.63,1.6,0.12
10,D10S1247,GGAA22G11,38164718,62.33,72.53,52.14,0.68,1.05,0.11
10,D10S1780,AFMa056wh1,38486865,62.33,72.53,52.14,0.68,0.99,0.1
10,D10S1217,GGAA9B08,38769282,62.33,72.53,52.14,0.66,0.95,0.09
10,D10S1768,AFM340xb1,38797819,62.33,72.53,52.14,0.66,0.94,0.09
10,D10S508,UT540,40514365,63.82,75.5,52.14,0.37,0.65,0.04
10,D10S1746,AFMc012xc5,45160318,63.82,75.5,52.14,0.38,0.83,0.04
10,D10S1783,AFMa062wh1,46636709,64.87,77.6,52.14,0.84,1.31,0.08
10,D10S1787,AFMa073wc5,50353710,68.7,84.63,52.78,0.73,1.18,0.17
10,D10S1772,AFMa041yh1,50712124,68.75,84.63,52.86,0.64,1.08,0.17
10,D10S1724,AFMb326yf1,51694559,69.46,85.83,53.1,0.4,0.83,0.19
10,D10S225,AFM256yf9,53390525,69.56,85.83,53.3,0.21,0.67,0.24
10,D10S196,AFM115xf2,54366975,70.07,86.55,53.58,0.39,0.79,0.27
10,D10S538,AFM203zf8,54433951,70.07,86.55,53.58,0.41,0.8,0.27
10,D10S1220,ATA20B07,55150968,70.07,86.55,53.58,0.64,0.96,0.27
10,D10S567,AFM263yd5,56310490,71.05,87.83,54.27,0.92,1.23,0.25
10,D10S107,Mfd78,56586802,71.5,88.29,54.71,0.95,1.28,0.24
10,D10S539,AFM205tg11,57553943,72.94,91.18,54.71,0.98,1.39,0.23
10,D10S1122,Mfd310,57675700,72.94,91.18,54.71,0.98,1.39,0.22
10,D10S1790,AFMa084xa5,57711677,72.94,91.18,54.71,0.97,1.39,0.22
10,D10S546,AFM063xb4,58662617,73.25,91.79,54.71,0.88,1.34,0.21
10,D10S1227,ATA25D11,60129507,74.93,94.99,54.88,0.58,1.14,0.17
10,D10S596,AFM329xa9,60286276,74.93,94.99,54.88,0.54,1.13,0.18
10,D10S1767,AFM338zb5,60983759,75.05,95.23,54.88,0.41,1.08,0.25
10,D10S1659,AFMa203wg5,61739865,75.26,95.27,55.25,0.42,1.07,0.38
10,D10S1756,AFM294xd9,61775025,75.26,95.27,55.25,0.42,1.07,0.39
10,D10S207,AFM175xh10,63842430,76.26,96.45,56.06,1.11,1.02,0.68
10,D10S464,Mfd274,64482019,77.71,99.37,56.06,1.24,1.02,0.73
10,D10S1794,AFMa102we5,65173425,78.8,99.98,57.62,1.18,1.04,0.76
10,D10S1232,ATA30A07,66275204,79.75,100.69,58.8,0.84,1.03,0.74
10,D10S1640,AFMa107we1,66649221,79.75,100.69,58.8,0.73,0.99,0.71
10,D10S609,GATA2G08,67033685,80.26,101.18,59.35,0.65,0.94,0.68
10,GATA151F0,9  GATA151F09,NA,80.61,101.66,59.56,NA,NA,NA
10,D10S1652,AFMa162zh9,67777713,80.61,101.66,59.56,0.58,0.85,0.6
10,D10S1719,AFMb301za9,67867762,80.61,101.66,59.56,0.58,0.84,0.58
10,D10S576,275yg9,67898539,80.61,101.66,59.56,0.58,0.84,0.58
10,D10S1225,ATA24F10,68125525,80.61,101.66,59.56,0.58,0.82,0.55
10,D10S581,AFM287yf9,69278993,81.62,103,60.24,0.58,0.83,0.39
10,D10S1715,AFMb299we5,69346847,81.62,103,60.25,0.58,0.83,0.38
10,D10S557,AFM079ya1,70187517,82.15,103.7,60.59,0.59,0.88,0.33
10,D10S1428,GATA82H09,70305391,82.15,103.71,60.59,0.59,0.89,0.33
10,D10S1743,AFMc006zc1,70915117,82.29,103.99,60.59,0.62,0.93,0.35
10,D10S599,AFM337ya5,71163768,82.29,104,60.59,0.63,0.94,0.37
10,D10S502,UT460,72088854,83.36,105.71,61.01,0.71,1.06,0.44
10,D10S1678,AFMa240wh9,74668188,85.06,108.28,61.85,1.09,1.93,0.6
10,D10S1647,AFMa129xh9,75057833,85.07,108.28,61.86,1.25,2.07,0.64
10,D10S1672,AFMa223ya9,75075567,85.72,108.28,63.17,1.25,2.08,0.64
10,D10S676,GATA7B01,76777411,88.41,113.57,63.25,1.94,2.35,0.73
10,D10S537,AFM203xc5,77077951,89.16,114.14,64.19,1.99,2.33,0.73
10,D10S1685,AFMa285wd5,77436225,89.24,114.14,64.34,2,2.29,0.72
10,D10S1759,AFM323yb5,77767948,91.24,118.09,64.38,1.96,2.22,0.71
10,D10S584,AFM294wh9,78196462,91.54,118.69,64.38,1.84,2.1,0.69
10,D10S1650,AFMa153wd5,78214425,91.83,119.27,64.38,1.83,2.1,0.69
10,D10S606,AFMa131yc5,78291082,92.5,119.76,65.24,1.8,2.07,0.69
10,D10S1694,AFMa344yd1,78348483,92.5,119.76,65.24,1.77,2.06,0.69
10,D10S218,AFM220xe5,78520828,93.07,120.89,65.26,1.69,1.99,0.68
10,D10S1432,GATA87G01,79387279,93.97,121.51,66.44,1.08,1.63,0.69
10,D10S188,AFM063xc5,80164531,93.97,121.51,66.44,0.55,1.25,0.76
10,D10S1737,AFMb356zb1,80509051,93.97,121.51,66.44,0.41,1.09,0.79
10,D10S535,AFM200wf4,81152222,94.02,121.51,66.54,0.4,0.84,0.85
10,D10S556,AFM242zg7,82176742,94.59,121.75,67.42,0.67,0.66,0.89
10,D10S195,AFM098xg1,82648297,94.72,122.02,67.42,0.78,0.66,0.9
10,D10S580,AFM284vf5,83051405,95.52,122.02,69.03,0.86,0.7,0.91
10,D10S1699,AFMb007yc5,83181347,95.79,122.54,69.03,0.88,0.72,0.92
10,D10S1752,AFM287ve1,83324122,95.79,122.55,69.03,0.91,0.74,0.93
10,D10S1136,UT635,83332749,95.79,122.55,69.03,0.91,0.74,0.93
10,D10S202,AFM161xc1,83593219,95.79,122.55,69.03,0.96,0.8,0.94
10,D10S109,Mfd150A,84485706,96.62,123.01,70.23,1.11,1.03,1
10,D10S206,AFM168xe1,84677328,97.46,124.1,70.81,1.14,1.08,1
10,D10S569,AFM265zg5,84680420,97.46,124.1,70.81,1.14,1.08,1
10,D10S607,AFMa133zg5,85351570,97.84,124.86,70.81,1.21,1.25,0.98
10,D10S1645,AFMa124xh1,85432896,98.06,124.86,71.26,1.22,1.27,0.97
10,D10S1677,AFMa233wg5,85702798,98.28,124.86,71.7,1.23,1.32,0.94
10,D10S2327,GGAT1A4,86207299,98.86,125.66,72.06,1.23,1.39,0.87
10,D10S1667,AFMa216xf9,86359894,99.26,126.47,72.06,1.23,1.41,0.85
10,D10S1761,AFM330va5,88705362,102.04,130.13,73.95,1.05,1.45,0.82
10,D10S1696,AFMa351wh9,89123610,102.04,130.13,73.95,1.03,1.43,0.82
10,D10S1786,AFMa070xe9,89826086,103.26,132.56,73.95,1.04,1.37,0.8
10,D10S551,AFM240vf10,91298256,104.22,132.56,75.89,1.14,1.15,0.77
10,D10S532,AFM192xa5,91305691,104.53,132.56,76.49,1.14,1.15,0.77
10,D10S1658,AFMa196zb1,91740783,105.66,134.51,76.82,1.11,1.07,0.76
10,D10S573,AFM269zd1,92290355,106.03,134.92,77.14,1,0.97,0.73
10,D10S1698,AFMb003xh5,94334003,107.19,136.41,77.96,0.44,0.73,0.49
10,D10S1687,AFMa298zc1,95008915,107.34,136.42,78.27,0.35,0.74,0.42
10,D10S579,AFM282yc1,95929873,107.92,137.13,78.71,0.36,0.81,0.35
10,D10S1765,AFM337xf9,96101415,107.92,137.13,78.71,0.38,0.83,0.34
10,D10S541,AFM205xe3,97303979,107.92,137.13,78.71,0.68,0.98,0.31
10,D10S1735,AFM269xf9,97964434,109,138.87,79.14,0.88,1.07,0.33
10,D10S1739,AFMb362yg5,98124610,109,138.87,79.14,0.92,1.09,0.33
10,D10S2470,GATA115E01,99776801,110.74,141.7,79.79,0.88,1.3,0.47
10,D10S1753,AFM287ze1,99825280,110.74,141.7,79.79,0.88,1.3,0.47
10,D10S564,AFM029xh12,100011998,110.74,141.7,79.79,0.84,1.31,0.49
10,D10S1171,UT7709,100106544,110.98,142,79.97,0.83,1.32,0.5
10,D10S536,AFM022xe3,100295632,111.51,142.82,80.2,0.81,1.33,0.52
10,D10S1173,UT7742,101689091,111.86,143.4,80.32,0.93,1.33,0.59
10,D10S200,AFM151xd2,103078235,113.51,145.12,81.9,1.07,1.31,0.58
10,D10S677,GGAA2F11,103728861,115.1,147.53,82.67,0.99,1.39,0.58
10,D10S1690,AFMa302wh1,103759160,115.1,147.53,82.67,0.98,1.4,0.58
10,D10S520,UT925,104189008,115.25,147.83,82.67,0.92,1.47,0.57
10,D10S571,AFM269xg9,105356438,115.4,147.83,82.97,0.99,1.63,0.53
10,D10S574,AFM269zd9,106132259,116.59,149.53,83.66,1.15,1.64,0.48
10,D10S1736,AFMb354xe1,106169622,116.59,149.53,83.66,1.15,1.63,0.47
10,D10S1758,AFM311ze9,106712577,117.62,151.58,83.66,1.21,1.61,0.43
10,D10S1709,AFMb050zc5,107301655,117.97,152.28,83.66,1.18,1.59,0.4
10,D10S110,MFD157,107982435,119.22,154.28,84.16,1.06,1.57,0.37
10,D10S1726,AFMb331zc9,108575895,119.71,155.26,84.16,0.94,1.54,0.36
10,D10S198,AFM126yd6,108944337,120.09,155.27,84.92,0.88,1.5,0.35
10,D10S603,AFM350wa5,110015215,120.09,155.27,84.92,0.77,1.27,0.31
10,D10S1266,AFMa132yd9,110285918,120.65,156.21,85.1,0.75,1.19,0.3
10,D10S1265,AFM206yb2,110600557,120.96,156.82,85.1,0.72,1.11,0.28
10,D10S1710,AFMb055zb9,110721542,121.07,157.04,85.1,0.71,1.07,0.27
10,D10S1239,GATA64A09,111143635,121.81,158.52,85.1,0.65,0.97,0.25
10,D10S1697,AFMb001wb9,112595473,122.32,158.9,85.73,0.4,0.8,0.17
10,D10S1267,AFMa301xe1,112602288,122.32,158.9,85.74,0.4,0.8,0.17
10,D10S1738,AFMb359zg5,113202991,122.32,158.9,85.74,0.32,0.78,0.18
10,D10S222,AFM249wc5,113922744,122.48,159.22,85.74,0.31,0.77,0.25
10,D10S1268,AFMa064za5,114165905,122.82,159.9,85.74,0.34,0.77,0.27
10,D10S540,AFM205xe11,114765720,123.06,160.38,85.74,0.43,0.78,0.34
10,D10S467,Mfd296,115137748,123.06,160.39,85.74,0.52,0.78,0.37
10,D10S1264,AFM154yc1,115414470,123.53,161.09,85.97,0.58,0.79,0.38
10,D10S1671,AFMa222zc5,115481103,123.53,161.09,85.97,0.59,0.8,0.38
10,D10S530,AFM177xe3,116152563,123.53,161.09,85.97,0.74,0.82,0.41
10,D10S254,Mfd249,116580163,124.24,161.9,86.57,0.81,0.84,0.45
10,D10S1778,AFMa051we5,116759067,124.24,161.91,86.57,0.84,0.84,0.47
10,D10S1123,Mfd347,117137141,124.47,161.91,87.04,0.87,0.85,0.52
10,D10S1741,AFMc005xh5,117782772,125.34,163.63,87.04,0.87,0.86,0.6
10,D10S521,UT5027,118023762,125.85,164.04,87.66,0.84,0.86,0.62
10,D10S597,AFM331xa9,120484952,126.7,164.54,88.85,0.65,0.93,0.58
10,D10S1121,Mfd306,120862172,126.96,164.54,89.38,0.69,0.97,0.59
10,D10S543,AFM207yc3,121098443,127.43,165.49,89.38,0.72,1.01,0.6
10,D10S88,Mfd7,122112097,128.63,166.98,90.28,0.84,1.22,0.66
10,D10S1120,MFD278,122610210,128.63,166.98,90.28,0.89,1.35,0.69
10,D10S1760,AFM078xa9,122999424,128.63,166.98,90.28,0.95,1.47,0.72
10,D10S1429,GATA83D05,123439756,129.4,168.3,90.5,1.05,1.6,0.75
10,D10S1269,AFM274xf9,123890560,129.4,168.3,90.5,1.21,1.72,0.77
10,D10S168,Mfd175,124114668,130.05,169.2,90.9,1.31,1.78,0.78
10,D10S554,AFM240yc7,125807460,132.47,172.14,92.8,1.79,2.06,0.81
10,D10S1776,AFMa048zh5,126253598,134.83,175.8,93.86,1.67,2.13,0.82
10,D10S562,AFM259xg5,126417675,134.83,175.8,93.86,1.61,2.16,0.83
10,D10S468,Mfd298,126998755,134.83,175.8,93.86,1.38,2.26,0.85
10,D10S1731,AFMb343zc1,127130861,134.96,175.8,94.12,1.33,2.28,0.85
10,D10S531,AFM185yc9,128392950,137.07,179.42,94.73,1.45,2.33,0.82
10,D10S1657,AFMa191wf5,128419623,137.35,179.42,95.28,1.46,2.33,0.82
10,D10S545,AFM211we7,128431877,137.35,179.42,95.28,1.46,2.33,0.82
10,D10S187,AFM042xa9,129189157,137.35,179.42,95.28,1.65,2.24,0.8
10,D10S1683,AFMa282wc5,NA,137.35,179.42,95.28,NA,NA,NA
10,D10S1425,GATA71C09,129629884,138,180.71,95.28,1.68,2.21,0.84
10,D10S1165,UT7225,129660996,138,180.71,95.29,1.68,2.21,0.85
10,D10S1693,AFMa344xc1,129734640,138.39,181.23,95.54,1.68,2.2,0.86
10,D10S1236,GATA28H01,130098854,139.99,183.38,96.6,1.67,2.2,0.93
10,D10S1701,AFMb018xe5,131505012,142.11,187.07,97.15,1.65,2.21,1.1
10,D10S1792,AFMa085xd9,131910398,142.2,187.26,97.15,1.65,2.2,1.07
10,D10S1722,AFMb320zb5,132714291,143.85,188.42,99.28,1.63,2.16,0.99
10,D10S1230,ATA29C03,133331686,144.61,188.98,100.24,1.59,2.15,0.96
10,D10S1679,AFMa244vb5,133751912,145.34,190.07,100.61,1.56,2.15,0.99
10,D10S1483,AFMa197wb1,133901953,146.37,191.13,101.6,1.54,2.15,1
10,D10S587,AFM296zg9,136173203,148.87,196.14,101.6,1.63,2.36,1.21
10,D10S216,AFM205zd8,136606730,150.4,197.29,103.52,1.73,2.42,1.25
10,D10S1723,AFMb321wf1,NA,150.51,197.29,103.74,NA,NA,NA
10,D10S1656,AFMa184xd9,137481061,151.37,198.78,103.97,2.01,2.56,1.43
10,D10S575,AFM270xb1,139671725,156.48,205.44,107.52,2.58,2.79,2.53
10,D10S1703,AFMb021zd1,139749977,158.17,206.95,109.38,2.59,2.79,2.58
10,D10S1782,AFMa062we5,140685569,158.97,207.56,110.39,2.84,2.78,3.13
10,D10S1222,ATA22D02,140859434,159.64,207.56,111.72,2.91,2.77,3.23
10,D10S217,AFM212xd6,141138911,159.85,207.98,111.72,3.04,2.75,3.38
10,D10S1676,AFMa232yh9,141611572,160.83,208.45,113.2,3.28,2.68,3.64
10,D10S1439,GGAT14G01,142198582,164.52,214.01,115.03,3.54,2.56,3.93
10,D10S1655,AFMa184wc1,142561384,166.21,214.01,118.41,3.64,2.48,4.1
10,D10S169,Mfd187,144159237,171.24,217.21,125.26,3.49,2.11,4.79
10,D10S1770,AFMa041th5,144332619,171.72,217.88,125.56,3.46,2.08,4.87
10,D10S1651,AFMa162xg1,144339530,171.95,217.88,126.03,3.45,2.07,4.87
10,D10S590,AFM304wh1,NA,175.24,219.71,130.76,NA,NA,NA
10,D10S212,AFM198zb4,145806686,177.19,220.48,133.89,3.23,1.74,5.5
11,D11S1363,AFMa134wh5,NA,0,0,0,NA,NA,NA
11,D11S1984,GGAA17G05,468243,0,0,0,1.9,1.33,1.55
11,D11S4177,AFMb355za9,669729,0,0,0,1.91,1.34,1.59
11,D11S1318,AFM218xe1,1952282,2.42,1.44,3.39,1.95,1.43,1.87
11,D11S4146,AFMb072we5,3113503,5.33,4.39,6.26,1.98,1.51,2.13
11,D11S1758,AFM098yb3,NA,7.05,5.87,8.23,NA,NA,NA
11,D11S4181,AFMc006xb9,NA,7.27,6.3,8.23,NA,NA,NA
11,D11S2362,ATA33B03,4434596,7.27,6.3,8.23,1.88,1.59,2.26
11,D11S1760,AFM114yc9,4815334,8.58,7.16,10.01,1.86,1.58,2.24
11,D11S4124,AFMa323yd5,4989881,8.58,7.16,10.01,1.86,1.56,2.23
11,D11S1338,AFM289yc5,5484826,9.77,9.1,10.44,1.86,1.5,2.19
11,D11S1323,AFM248xf9,5748388,9.77,9.1,10.44,1.86,1.47,2.16
11,D11S1331,AFM277wg1,6942174,12.05,9.1,15,1.81,1.35,2.04
11,D11S1996,ATA22H01,NA,12.76,9.1,16.42,NA,NA,NA
11,D11S909,AFM154xb6,8445775,14.96,12.49,17.43,1.45,1.47,1.82
11,D11S4149,AFMb285xh9,8754652,15.97,12.83,19.12,1.41,1.53,1.75
11,D11S1904,UT737,10217006,16.73,13.61,19.85,1.6,1.79,1.34
11,D11S1329,AFM269za5,10552114,16.95,13.61,20.29,1.66,1.82,1.24
11,D11S1999,GATA23F06,10555211,17.05,13.81,20.29,1.66,1.82,1.24
11,D11S1346,AFM319wa9,10807539,17.52,14.75,20.3,1.7,1.82,1.17
11,D11S875,Mfd166,10883571,17.52,14.75,20.3,1.7,1.82,1.15
11,D11S1921,UT7086,11094211,18.15,15.59,20.7,1.71,1.81,1.1
11,D11S4194,AFMa047zc5,NA,19.45,17.31,21.59,NA,NA,NA
11,D11S1349,AFM323wf5,11597466,19.87,18.15,21.59,1.66,1.75,1
11,D11S1334,AFM283wg1,12823590,21.9,20.9,22.9,1.3,1.52,0.9
11,D11S4116,AFMa281wf5,12896676,22.05,20.9,23.2,1.28,1.5,0.9
11,D11S1794,AFM323xc5,13280412,22.28,21.35,23.21,1.14,1.42,0.92
11,D11S926,AFM224zc7,13407592,22.57,21.7,23.45,1.09,1.39,0.93
11,D11S1348,AFM323vc1,14074907,22.63,21.7,23.55,0.88,1.26,0.97
11,D11S1307,AFM166ze1,14207547,22.9,22.09,23.71,0.85,1.24,0.97
11,D11S4170,AFMb341ye5,NA,22.9,22.09,23.71,NA,NA,NA
11,D11S4193,AFM019tb4,14808662,22.9,22.1,23.71,0.74,1.18,0.96
11,D11S4121,AFMa306xg5,15282837,23.61,22.54,24.68,0.72,1.17,0.93
11,D11S1791,AFM294zg5,15793079,23.61,22.54,24.68,0.77,1.24,0.89
11,D11S419,Mfd58,16078998,24.33,23.24,25.42,0.83,1.32,0.87
11,D11S4160,AFMb326xf9,17309309,25.59,23.94,27.24,1.35,2.06,0.96
11,D11S1981,GATA48E02,17362034,25.59,23.94,27.25,1.38,2.1,0.97
11,D11S921,AFM212xa11,17537332,25.59,23.94,27.25,1.49,2.23,1
11,D11S902,AFM072yd3,17789548,25.69,24.14,27.25,1.64,2.42,1.04
11,D11S4130,AFMb001vb5,18044966,27.01,26.36,27.67,1.8,2.61,1.07
11,D11S1888,AFMa134xe9,18061667,27.2,26.74,27.67,1.81,2.62,1.07
11,D11S2368,GATA73B08,19637046,28.74,28.93,28.54,2.6,3.13,1.05
11,D11S899,AFM022th2,19777548,29.35,29.86,28.84,2.64,3.13,1.04
11,D11S1308,AFM189xc1,20011421,29.89,30.94,28.85,2.68,3.13,1.02
11,D11S4106,AFMa223wb9,20338005,32.71,35.28,30.13,2.68,3.1,1.01
11,D11S928,AFM234wh12,20577256,34.16,38.19,30.13,2.65,3.07,1
11,D11S1755,AFM210yb8,20673813,34.41,38.68,30.13,2.63,3.05,1.01
11,D11S4190,AFM337tf1,NA,34.79,39.44,30.13,NA,NA,NA
